,course,student,hoursWork_mean,ETA_mean,numAttendence_max,age,numChildren,enrollmentTime,distance,work,isSingle,grade
752,18,246,0.0,0.4989544747554567,21,28,1.0,4,13,0,0,8.82
1192,29,246,0.0,0.5090442334546362,19,28,1.0,4,13,0,0,8.3
1471,36,246,0.0,0.44717915463955044,20,28,1.0,4,13,0,0,7.87
1792,44,246,0.0,0.47936378822173903,21,28,1.0,4,13,0,0,7.59
2076,51,246,0.0,0.3448624452605871,22,28,1.0,4,13,0,0,9.47
2230,55,246,0.0,0.6106034092281571,19,28,1.0,4,13,0,0,8.86
2317,57,246,0.0,0.7081688542535689,19,28,1.0,4,13,0,0,8.32
2869,71,246,0.0,0.6452511873998217,17,28,1.0,4,13,0,0,8.16
2954,73,246,0.0,0.5275721603888354,17,28,1.0,4,13,0,0,7.69
3073,76,246,0.0,0.4926193715110138,20,28,1.0,4,13,0,0,7.91
3551,88,246,0.0,0.5272552334530948,20,28,1.0,4,13,0,0,7.24
3795,94,246,0.0,0.543835682180035,20,28,1.0,4,13,0,0,8.69
3871,96,246,0.0,0.6058043638320068,14,28,1.0,4,13,0,0,6.18
4070,101,246,0.0,0.5241346199783019,21,28,1.0,4,13,0,0,8.48
4632,115,246,0.0,0.33910845096972914,20,28,1.0,4,13,0,0,7.68
4750,118,246,0.0,0.4996074725516389,20,28,1.0,4,13,0,0,8.02
4835,120,246,0.0,0.6318115956430127,21,28,1.0,4,13,0,0,8.42
4873,121,246,0.0,0.3539649111386349,22,28,1.0,4,13,0,0,8.15
4912,122,246,0.0,0.5758796565887007,18,28,1.0,4,13,0,0,7.53
5272,131,246,0.0,0.6015955518639946,16,28,1.0,4,13,0,0,6.87
5793,144,246,0.0,0.53322128773043,20,28,1.0,4,13,0,0,8.09
5870,146,246,0.0,0.3492118201582002,20,28,1.0,4,13,0,0,8.44
6310,157,246,0.0,0.5124359086437182,21,28,1.0,4,13,0,0,8.53
6392,159,246,0.0,0.34022351471909457,21,28,1.0,4,13,0,0,9.26
6475,161,246,0.0,0.531823340293572,18,28,1.0,4,13,0,0,7.63
6749,168,246,0.0,0.32535953388822786,23,28,1.0,4,13,0,0,9.57
6915,172,246,0.0,0.4442123305234085,17,28,1.0,4,13,0,0,8.47
7034,175,246,0.0,0.6138779821489905,17,28,1.0,4,13,0,0,7.31
7154,178,246,0.0,0.5158107569067901,19,28,1.0,4,13,0,0,8.06
7792,194,246,0.0,0.3512074544526434,21,28,1.0,4,13,0,0,7.76
114,2,258,5.583333333333333,0.6684837674472498,12,28,1.0,5,19,1,0,5.46
192,4,258,5.0,0.5170551477266655,14,28,1.0,5,19,1,0,6.39
276,6,258,5.0,0.8079268260191582,15,28,1.0,5,19,1,0,4.76
391,9,258,4.416666666666667,0.7301650547554676,16,28,1.0,5,19,1,0,5.87
754,18,258,5.333333333333333,0.7708115803416759,12,28,1.0,5,19,1,0,4.61
1393,34,258,5.416666666666667,0.8406884372793817,8,28,1.0,5,19,1,0,4.34
1475,36,258,5.0,0.6405596025894993,16,28,1.0,5,19,1,0,6.51
2196,54,258,5.5,0.7046023954001068,14,28,1.0,5,19,1,0,7.09
2353,58,258,5.0,0.8161622146837298,13,28,1.0,5,19,1,0,5.57
2595,64,258,5.25,0.916305538988714,11,28,1.0,5,19,1,0,5.1
2835,70,258,5.0,0.4656172479478446,16,28,1.0,5,19,1,0,6.4
3158,78,258,4.916666666666667,0.49656675322201194,14,28,1.0,5,19,1,0,6.14
3314,82,258,5.75,0.7887939871885341,10,28,1.0,5,19,1,0,5.52
3955,98,258,5.166666666666667,0.6717070459619764,14,28,1.0,5,19,1,0,5.54
4433,110,258,5.666666666666667,0.6524193934624523,11,28,1.0,5,19,1,0,6.16
4516,112,258,5.083333333333333,0.4943796960435089,12,28,1.0,5,19,1,0,6.36
4555,113,258,5.75,0.8502499807743259,9,28,1.0,5,19,1,0,4.17
4595,114,258,5.583333333333333,0.7651217434408636,11,28,1.0,5,19,1,0,5.07
4634,115,258,4.916666666666667,0.4877028672971054,11,28,1.0,5,19,1,0,5.17
4752,118,258,5.666666666666667,0.7270237791706821,10,28,1.0,5,19,1,0,3.46
5233,130,258,5.416666666666667,0.6221196112187477,14,28,1.0,5,19,1,0,6.11
5670,141,258,5.166666666666667,0.534201210647496,11,28,1.0,5,19,1,0,4.85
5950,148,258,4.666666666666667,0.6986015192109596,19,28,1.0,5,19,1,0,7.15
6192,154,258,5.25,0.8817122359090973,9,28,1.0,5,19,1,0,4.04
6674,166,258,5.083333333333333,0.6754524406962088,12,28,1.0,5,19,1,0,5.01
6916,172,258,5.416666666666667,0.6575536716244249,10,28,1.0,5,19,1,0,5.39
7156,178,258,5.083333333333333,0.7198132353747971,12,28,1.0,5,19,1,0,4.73
7352,183,258,5.333333333333333,0.8749014377043681,11,28,1.0,5,19,1,0,4.66
7832,195,258,5.583333333333333,0.8745410660820601,14,28,1.0,5,19,1,0,6.42
7915,197,258,5.0,0.9151102435171174,13,28,1.0,5,19,1,0,5.36
115,2,262,5.333333333333333,0.6378875609148899,12,29,2.0,7,17,1,1,5.84
1234,30,262,5.0,0.7341556497516586,13,29,2.0,7,17,1,1,5.62
1878,46,262,5.166666666666667,0.8036005478163212,13,29,2.0,7,17,1,1,6.5
1918,47,262,5.083333333333333,0.7745246156802441,8,29,2.0,7,17,1,1,4.64
1955,48,262,5.333333333333333,0.670302406783753,15,29,2.0,7,17,1,1,6.48
2393,59,262,4.916666666666667,0.6054986480701549,16,29,2.0,7,17,1,1,7.2
2636,65,262,6.0,0.49789637493946626,11,29,2.0,7,17,1,1,4.69
2754,68,262,4.75,0.47857459501055283,13,29,2.0,7,17,1,1,6.39
2914,72,262,5.166666666666667,0.6134040705456948,9,29,2.0,7,17,1,1,5.28
2991,74,262,5.416666666666667,0.46738790946930986,13,29,2.0,7,17,1,1,6.58
3115,77,262,5.0,0.6330942358546924,14,29,2.0,7,17,1,1,7.7
3594,89,262,4.833333333333333,0.6969579471638534,12,29,2.0,7,17,1,1,7.07
3717,92,262,5.083333333333333,0.6362694279734487,12,29,2.0,7,17,1,1,5.87
3751,93,262,5.333333333333333,0.6744307468766602,13,29,2.0,7,17,1,1,6.02
3797,94,262,5.25,0.7381161051029451,13,29,2.0,7,17,1,1,6.68
3874,96,262,4.833333333333333,0.7700097161015099,11,29,2.0,7,17,1,1,6.34
4156,103,262,4.833333333333333,0.6382274568168737,11,29,2.0,7,17,1,1,5.81
4194,104,262,5.166666666666667,0.46126740482740325,12,29,2.0,7,17,1,1,6.28
4393,109,262,5.25,0.46497330142777477,10,29,2.0,7,17,1,1,6.47
4434,110,262,4.75,0.5650928069627844,12,29,2.0,7,17,1,1,6.27
4753,118,262,5.25,0.7026461460236901,11,29,2.0,7,17,1,1,5.74
4796,119,262,5.333333333333333,0.448431174260872,15,29,2.0,7,17,1,1,6.82
5273,131,262,5.083333333333333,0.7977127223381176,13,29,2.0,7,17,1,1,5.57
5596,139,262,4.833333333333333,0.764721710061421,15,29,2.0,7,17,1,1,5.67
5671,141,262,6.25,0.4644110125336684,9,29,2.0,7,17,1,1,5.22
5994,149,262,4.916666666666667,0.6483234883037337,13,29,2.0,7,17,1,1,7.2
6074,151,262,5.083333333333333,0.48158306966035297,12,29,2.0,7,17,1,1,7.07
6194,154,262,5.083333333333333,0.7971958036820253,14,29,2.0,7,17,1,1,5.54
6398,159,262,6.083333333333333,0.45554583588212894,8,29,2.0,7,17,1,1,5.51
7513,187,262,4.75,0.7072803186825253,16,29,2.0,7,17,1,1,6.56
7796,194,262,6.0,0.47063030125658295,10,29,2.0,7,17,1,1,6.23
116,2,272,5.166666666666667,0.8084336098165158,8,31,4.0,8,19,1,0,1.81
395,9,272,4.583333333333333,0.8731418026178855,5,31,4.0,8,19,1,0,1.2
515,12,272,5.833333333333333,0.9262097925561412,7,31,4.0,8,19,1,0,1.96
555,13,272,5.083333333333333,0.6111302110362397,6,31,4.0,8,19,1,0,1.35
915,22,272,5.25,0.9510779122788696,4,31,4.0,8,19,1,0,0.05
956,23,272,4.833333333333333,0.8864570686172679,7,31,4.0,8,19,1,0,1.84
1236,30,272,5.416666666666667,0.9981340187366805,7,31,4.0,8,19,1,0,1.67
1316,32,272,4.75,0.8666276630827124,7,31,4.0,8,19,1,0,1.55
1676,41,272,5.083333333333333,0.9109616573324751,8,31,4.0,8,19,1,0,1.81
1836,45,272,5.083333333333333,0.9779393872359985,9,31,4.0,8,19,1,0,2.88
2035,50,272,4.75,0.5563178149202016,6,31,4.0,8,19,1,0,1.2
3595,89,272,5.333333333333333,0.9046077672664739,4,31,4.0,8,19,1,0,0.0
3754,93,272,5.083333333333333,0.8645063530197891,7,31,4.0,8,19,1,0,1.77
3876,96,272,5.416666666666667,0.9515754602410696,11,31,4.0,8,19,1,0,3.18
4395,109,272,4.416666666666667,0.6062420095497271,5,31,4.0,8,19,1,0,0.63
4875,121,272,5.666666666666667,0.6116362702152772,4,31,4.0,8,19,1,0,0.93
5313,132,272,4.25,0.963305692006546,11,31,4.0,8,19,1,0,3.17
5675,141,272,5.666666666666667,0.5787188230480823,6,31,4.0,8,19,1,0,1.87
6113,152,272,5.083333333333333,0.7901164872894039,6,31,4.0,8,19,1,0,1.82
6197,154,272,5.833333333333333,1.033736490340886,11,31,4.0,8,19,1,0,2.56
6236,155,272,5.166666666666667,0.7891912996041239,7,31,4.0,8,19,1,0,1.32
6318,157,272,5.75,0.8326074295504967,4,31,4.0,8,19,1,0,0.47
7438,185,272,5.5,0.8804418099305672,8,31,4.0,8,19,1,0,1.53
7475,186,272,4.75,0.5945345244086017,6,31,4.0,8,19,1,0,2.0
7754,193,272,5.083333333333333,1.0014100061281799,7,31,4.0,8,19,1,0,1.33
117,2,281,5.5,0.5142664667997482,14,33,2.0,14,14,1,0,5.13
356,8,281,5.666666666666667,0.6577164056659301,13,33,2.0,14,14,1,0,5.62
476,11,281,4.5,0.3951997236040849,14,33,2.0,14,14,1,0,5.81
837,20,281,4.833333333333333,0.39639628314350084,15,33,2.0,14,14,1,0,6.36
1077,26,281,5.5,0.6558266757186981,10,33,2.0,14,14,1,0,4.46
2477,61,281,5.25,0.7859089734653782,14,33,2.0,14,14,1,0,4.43
2598,64,281,5.0,0.65445678764681,13,33,2.0,14,14,1,0,5.62
3517,87,281,4.666666666666667,0.7086953616981679,13,33,2.0,14,14,1,0,5.14
4036,100,281,4.583333333333333,0.6196268344966726,14,33,2.0,14,14,1,0,4.67
4117,102,281,5.5,0.3776804784277818,12,33,2.0,14,14,1,0,5.68
4236,105,281,4.5,0.5922450619080138,13,33,2.0,14,14,1,0,4.91
4277,106,281,4.75,0.6789417992564686,15,33,2.0,14,14,1,0,5.42
4477,111,281,5.166666666666667,0.5964208519514153,13,33,2.0,14,14,1,0,5.84
4716,117,281,5.75,0.6814602691895398,14,33,2.0,14,14,1,0,6.19
5196,129,281,4.916666666666667,0.37303171032054844,13,33,2.0,14,14,1,0,5.98
5277,131,281,4.916666666666667,0.6689113476979593,12,33,2.0,14,14,1,0,4.45
5316,132,281,5.166666666666667,0.6662892851333978,16,33,2.0,14,14,1,0,6.0
6597,164,281,4.916666666666667,0.549344586280114,11,33,2.0,14,14,1,0,4.58
6875,171,281,4.833333333333333,0.5822325460987842,16,33,2.0,14,14,1,0,5.85
7076,176,281,5.583333333333333,0.6871332252236825,14,33,2.0,14,14,1,0,6.13
7236,180,281,4.833333333333333,0.5250735621156238,11,33,2.0,14,14,1,0,4.48
7355,183,281,5.333333333333333,0.6711510022287953,11,33,2.0,14,14,1,0,4.79
7597,189,281,5.333333333333333,0.61548354356891,11,33,2.0,14,14,1,0,5.26
7758,193,281,4.583333333333333,0.6919073125689299,15,33,2.0,14,14,1,0,5.55
7797,194,281,5.25,0.3900245115307199,13,33,2.0,14,14,1,0,6.06
7878,196,281,4.583333333333333,0.3787427388366356,15,33,2.0,14,14,1,0,6.02
7917,197,281,5.583333333333333,0.7059519235221624,10,33,2.0,14,14,1,0,5.52
7997,199,281,5.166666666666667,0.4138048412873983,12,33,2.0,14,14,1,0,5.13
118,2,284,5.333333333333333,0.7820308217204025,3,28,4.0,4,18,1,1,2.75
196,4,284,5.166666666666667,0.6578139663293837,4,28,4.0,4,18,1,1,3.5
278,6,284,5.5,0.9086238472852401,7,28,4.0,4,18,1,1,4.26
638,15,284,6.083333333333333,0.8784447878318115,7,28,4.0,4,18,1,1,4.38
797,19,284,5.416666666666667,0.6436439523371258,6,28,4.0,4,18,1,1,3.31
1275,31,284,5.25,0.6456069486237216,7,28,4.0,4,18,1,1,4.7
1318,32,284,5.25,0.8876971081808129,7,28,4.0,4,18,1,1,3.67
1597,39,284,4.333333333333333,0.6570047052721822,10,28,4.0,4,18,1,1,5.37
1716,42,284,5.333333333333333,0.6153960891070921,7,28,4.0,4,18,1,1,4.78
1758,43,284,5.416666666666667,0.9925092852389635,9,28,4.0,4,18,1,1,4.68
2838,70,284,5.083333333333333,0.5530464454980041,6,28,4.0,4,18,1,1,5.04
3399,84,284,5.0,0.6473543407514902,5,28,4.0,4,18,1,1,2.83
3479,86,284,4.833333333333333,0.63644033040418,5,28,4.0,4,18,1,1,3.13
3758,93,284,5.416666666666667,0.8958683632274512,7,28,4.0,4,18,1,1,4.11
3995,99,284,5.333333333333333,0.6753969028437177,5,28,4.0,4,18,1,1,3.5
4038,100,284,5.916666666666667,0.986138585372463,8,28,4.0,4,18,1,1,4.05
4278,106,284,5.0,1.0115736032500937,8,28,4.0,4,18,1,1,4.07
4717,117,284,5.333333333333333,1.0197350642179857,7,28,4.0,4,18,1,1,3.61
4758,118,284,5.416666666666667,0.8536622328958802,3,28,4.0,4,18,1,1,1.68
5638,140,284,5.0,0.6098637302651597,5,28,4.0,4,18,1,1,3.89
5997,149,284,4.5,0.7025512585318953,7,28,4.0,4,18,1,1,5.24
6436,160,284,5.5,0.6555440594535664,5,28,4.0,4,18,1,1,4.42
7037,175,284,5.416666666666667,1.064568903755214,8,28,4.0,4,18,1,1,4.25
7077,176,284,6.083333333333333,1.0051446115340543,8,28,4.0,4,18,1,1,4.07
7518,187,284,5.5,0.9047341405875362,7,28,4.0,4,18,1,1,4.1
7798,194,284,4.833333333333333,0.6557216758611036,7,28,4.0,4,18,1,1,4.25
120,3,24,0.0,0.9183822700906049,19,27,0.0,9,25,0,0,8.38
245,6,24,0.0,1.0155717205114265,17,27,0.0,9,25,0,0,8.11
644,16,24,0.0,1.0591703740729563,20,27,0.0,9,25,0,0,8.38
682,17,24,0.0,1.3202235935761755,14,27,0.0,9,25,0,0,6.13
2041,51,24,0.0,0.6210064543487371,22,27,0.0,9,25,0,0,9.42
2126,53,24,0.0,0.6359411119232649,23,27,0.0,9,25,0,0,9.07
2646,66,24,0.0,1.049137329785083,17,27,0.0,9,25,0,0,7.83
2684,67,24,0.0,1.016639002959732,15,27,0.0,9,25,0,0,6.96
3043,76,24,0.0,0.9347301601315657,18,27,0.0,9,25,0,0,7.18
3321,83,24,0.0,1.0805546055116404,17,27,0.0,9,25,0,0,7.46
3481,87,24,0.0,1.1491987057373148,15,27,0.0,9,25,0,0,6.83
3642,91,24,0.0,0.6123255655987182,22,27,0.0,9,25,0,0,8.89
3721,93,24,0.0,0.8526437365820528,21,27,0.0,9,25,0,0,8.59
3804,95,24,0.0,0.9080759340891841,19,27,0.0,9,25,0,0,8.4
4042,101,24,0.0,0.9410863540790168,21,27,0.0,9,25,0,0,8.58
4323,108,24,0.0,0.9142771225020802,16,27,0.0,9,25,0,0,8.07
4805,120,24,0.0,1.1969373907166236,21,27,0.0,9,25,0,0,7.27
4962,124,24,0.0,1.1525156995201595,15,27,0.0,9,25,0,0,7.21
5203,130,24,0.0,0.8296276926007843,17,27,0.0,9,25,0,0,8.06
5282,132,24,0.0,1.111997781183145,19,27,0.0,9,25,0,0,8.75
5324,133,24,0.0,0.8873820220639358,20,27,0.0,9,25,0,0,8.98
5965,149,24,0.0,0.8594335587775737,20,27,0.0,9,25,0,0,8.31
6242,156,24,0.0,0.8262953629389234,20,27,0.0,9,25,0,0,8.4
6323,158,24,0.0,0.6493598013583991,23,27,0.0,9,25,0,0,8.78
7122,178,24,0.0,0.9352296419340865,18,27,0.0,9,25,0,0,7.6
7481,187,24,0.0,0.9155208343957276,17,27,0.0,9,25,0,0,7.05
7763,194,24,0.0,0.6665668714622536,21,27,0.0,9,25,0,0,9.27
7804,195,24,0.0,1.1060143997243228,19,27,0.0,9,25,0,0,7.93
121,3,26,0.0,0.6713680187377538,22,28,1.0,5,17,0,0,9.19
567,14,26,0.0,0.8407280756024794,16,28,1.0,5,17,0,0,6.66
925,23,26,0.0,0.6805964912365835,20,28,1.0,5,17,0,0,8.02
1004,25,26,0.0,0.6141388171317287,21,28,1.0,5,17,0,0,7.9
1363,34,26,0.0,0.8504468786405672,18,28,1.0,5,17,0,0,6.74
1445,36,26,0.0,0.6049672249553737,19,28,1.0,5,17,0,0,7.81
2127,53,26,0.0,0.4277084144184382,21,28,1.0,5,17,0,0,8.31
2201,55,26,0.0,0.7799606566154842,14,28,1.0,5,17,0,0,6.66
3406,85,26,0.0,0.4988124004983265,22,28,1.0,5,17,0,0,8.13
4201,105,26,0.0,0.6862477673999513,19,28,1.0,5,17,0,0,8.4
4724,118,26,0.0,0.641324586753363,16,28,1.0,5,17,0,0,6.5
4924,123,26,0.0,0.5820420898636756,20,28,1.0,5,17,0,0,7.96
5283,132,26,0.0,0.7888023552128304,14,28,1.0,5,17,0,0,5.98
5560,139,26,0.0,0.7651403810929681,19,28,1.0,5,17,0,0,7.42
5885,147,26,0.0,0.5930825446172706,21,28,1.0,5,17,0,0,7.33
5926,148,26,0.0,0.6061327017831752,20,28,1.0,5,17,0,0,7.21
6521,163,26,0.0,0.42784433003320377,22,28,1.0,5,17,0,0,8.06
6884,172,26,0.0,0.5605483359968656,19,28,1.0,5,17,0,0,8.41
6923,173,26,0.0,0.580771137995031,20,28,1.0,5,17,0,0,7.53
7368,184,26,0.0,0.5769137024843483,20,28,1.0,5,17,0,0,8.01
7887,197,26,0.0,0.8073122519435866,20,28,1.0,5,17,0,0,7.33
122,3,54,0.0,0.888902753353689,15,29,4.0,4,21,0,0,4.82
206,5,54,0.0,0.6228776894445184,16,29,4.0,4,21,0,0,5.72
407,10,54,0.0,1.0060703769463621,16,29,4.0,4,21,0,0,4.73
687,17,54,0.0,1.2608386659569477,13,29,4.0,4,21,0,0,3.7
891,22,54,0.0,1.101431569767606,17,29,4.0,4,21,0,0,4.85
929,23,54,0.0,0.9748019484339975,17,29,4.0,4,21,0,0,5.08
1168,29,54,0.0,0.8992721292620075,15,29,4.0,4,21,0,0,3.86
1206,30,54,0.0,1.0742720429597197,18,29,4.0,4,21,0,0,4.32
1330,33,54,0.0,0.8818849281604928,17,29,4.0,4,21,0,0,5.79
1452,36,54,0.0,0.8724088525582346,17,29,4.0,4,21,0,0,4.41
1887,47,54,0.0,1.0882676068944124,18,29,4.0,4,21,0,0,4.35
2130,53,54,0.0,0.6893970540501261,14,29,4.0,4,21,0,0,5.32
2365,59,54,0.0,0.8630461687626899,14,29,4.0,4,21,0,0,3.33
2722,68,54,0.0,0.6709001597888564,19,29,4.0,4,21,0,0,5.5
2773,69,54,0.0,0.9334049835779901,15,29,4.0,4,21,0,0,4.48
3166,79,54,0.0,1.0822260924808642,15,29,4.0,4,21,0,0,4.47
3812,95,54,0.0,0.9320087652232337,13,29,4.0,4,21,0,0,5.07
4046,101,54,0.0,1.0640857257063079,15,29,4.0,4,21,0,0,3.87
4286,107,54,0.0,1.1841717905571845,14,29,4.0,4,21,0,0,4.11
4728,118,54,0.0,0.8557035388658,14,29,4.0,4,21,0,0,3.74
5644,141,54,0.0,0.6702215920979558,17,29,4.0,4,21,0,0,3.64
7085,177,54,0.0,0.7129836300611507,19,29,4.0,4,21,0,0,4.88
123,3,56,5.583333333333333,0.6991462561539463,14,26,0.0,3,18,1,0,5.87
892,22,56,5.0,0.7913690537252989,15,26,0.0,3,18,1,0,6.16
1243,31,56,5.083333333333333,0.4598477581249358,15,26,0.0,3,18,1,0,7.35
1566,39,56,5.666666666666667,0.47386221150311075,13,26,0.0,3,18,1,0,7.07
1888,47,56,5.916666666666667,0.7791225436442023,13,26,0.0,3,18,1,0,5.1
2566,64,56,5.416666666666667,0.8497495771311588,15,26,0.0,3,18,1,0,7.1
2652,66,56,4.833333333333333,0.7087579316916344,15,26,0.0,3,18,1,0,6.32
2690,67,56,5.666666666666667,0.7703005753570701,13,26,0.0,3,18,1,0,6.43
2723,68,56,5.333333333333333,0.4507696725096786,16,26,0.0,3,18,1,0,7.23
3047,76,56,5.166666666666667,0.6673093041433966,17,26,0.0,3,18,1,0,6.9
3244,81,56,4.916666666666667,0.6519844990490637,16,26,0.0,3,18,1,0,6.46
3449,86,56,5.0,0.45197000385424085,16,26,0.0,3,18,1,0,8.27
3611,90,56,5.833333333333333,0.6887431288240694,12,26,0.0,3,18,1,0,5.91
3726,93,56,4.833333333333333,0.6262948984837696,15,26,0.0,3,18,1,0,6.32
3926,98,56,5.25,0.5946008587544661,13,26,0.0,3,18,1,0,7.18
4011,100,56,5.75,0.6722570827494235,13,26,0.0,3,18,1,0,6.81
4325,108,56,5.416666666666667,0.6254601168995646,14,26,0.0,3,18,1,0,6.83
4364,109,56,5.416666666666667,0.45694391132076323,15,26,0.0,3,18,1,0,6.78
4927,123,56,5.833333333333333,0.5712681002022209,11,26,0.0,3,18,1,0,5.85
5004,125,56,5.25,0.8656559206602067,15,26,0.0,3,18,1,0,6.79
5566,139,56,5.0,0.7956817975292697,17,26,0.0,3,18,1,0,7.48
6245,156,56,5.166666666666667,0.5845572343653883,15,26,0.0,3,18,1,0,7.52
7370,184,56,5.0,0.579429097478389,17,26,0.0,3,18,1,0,6.8
124,3,60,0.0,0.6478739470726717,19,28,0.0,7,18,0,0,8.04
408,10,60,0.0,0.7322235066396718,18,28,0.0,7,18,0,0,8.14
447,11,60,0.0,0.464462743525456,23,28,0.0,7,18,0,0,9.41
527,13,60,0.0,0.46132148427383846,22,28,0.0,7,18,0,0,7.78
846,21,60,0.0,0.7038458718565895,20,28,0.0,7,18,0,0,8.58
1094,27,60,0.0,0.8026897281853692,22,28,0.0,7,18,0,0,8.85
1245,31,60,0.0,0.45459758203568307,21,28,0.0,7,18,0,0,8.32
2046,51,60,0.0,0.4459912436913933,23,28,0.0,7,18,0,0,9.2
2289,57,60,0.0,0.8936812466418073,16,28,0.0,7,18,0,0,7.6
2409,60,60,0.0,0.7413274925257524,17,28,0.0,7,18,0,0,8.14
2449,61,60,0.0,0.9162200867742709,18,28,0.0,7,18,0,0,7.95
3011,75,60,0.0,0.5385582125369884,19,28,0.0,7,18,0,0,9.44
3168,79,60,0.0,0.7847742928216569,16,28,0.0,7,18,0,0,7.11
3370,84,60,0.0,0.44860447083999316,20,28,0.0,7,18,0,0,9.11
3412,85,60,0.0,0.501235371066812,19,28,0.0,7,18,0,0,9.42
3891,97,60,0.0,0.8213429779844416,14,28,0.0,7,18,0,0,7.77
4089,102,60,0.0,0.4516338696592843,22,28,0.0,7,18,0,0,8.77
4168,104,60,0.0,0.4586477855612518,21,28,0.0,7,18,0,0,8.79
4449,111,60,0.0,0.7315633191735288,16,28,0.0,7,18,0,0,7.27
4848,121,60,0.0,0.4526626948922315,22,28,0.0,7,18,0,0,9.41
5005,125,60,0.0,0.8936969229290783,17,28,0.0,7,18,0,0,8.07
5407,135,60,0.0,0.4408446954691816,21,28,0.0,7,18,0,0,9.0
5687,142,60,0.0,0.5023058719039986,23,28,0.0,7,18,0,0,9.35
6168,154,60,0.0,0.8065901272427988,12,28,0.0,7,18,0,0,6.52
6445,161,60,0.0,0.6741022300658986,17,28,0.0,7,18,0,0,8.6
6489,162,60,0.0,0.668280118144176,17,28,0.0,7,18,0,0,7.33
6685,167,60,0.0,0.6550339243957017,17,28,0.0,7,18,0,0,8.03
7006,175,60,0.0,0.7972269700321363,16,28,0.0,7,18,0,0,8.16
7087,177,60,0.0,0.46400886099054744,20,28,0.0,7,18,0,0,8.48
7127,178,60,0.0,0.6261487025972894,21,28,0.0,7,18,0,0,8.41
7206,180,60,0.0,0.626954038400762,21,28,0.0,7,18,0,0,8.57
7891,197,60,0.0,0.8413710685484198,22,28,0.0,7,18,0,0,8.39
126,3,65,5.666666666666667,0.8189603700795941,9,29,1.0,8,21,1,0,4.89
168,4,65,4.833333333333333,0.5488809384914194,12,29,1.0,8,21,1,0,5.9
253,6,65,5.25,0.8781529664122449,12,29,1.0,8,21,1,0,5.43
848,21,65,5.416666666666667,0.8166320431319277,13,29,1.0,8,21,1,0,6.34
1130,28,65,5.583333333333333,0.5360276503369602,11,29,1.0,8,21,1,0,5.51
1455,36,65,4.833333333333333,0.7235719900202238,13,29,1.0,8,21,1,0,5.52
1687,42,65,5.0,0.5327374349650832,14,29,1.0,8,21,1,0,5.58
1767,44,65,4.916666666666667,0.7206091460858364,18,29,1.0,8,21,1,0,6.49
1853,46,65,5.416666666666667,0.9607689442332017,8,29,1.0,8,21,1,0,3.65
1890,47,65,5.5,0.9190809112036279,15,29,1.0,8,21,1,0,5.79
2248,56,65,5.333333333333333,0.8273525446538997,13,29,1.0,8,21,1,0,4.96
2327,58,65,5.25,0.9132491281164509,14,29,1.0,8,21,1,0,5.12
2726,68,65,5.666666666666667,0.5870507654251961,12,29,1.0,8,21,1,0,5.66
2844,71,65,5.0,1.0725929789377135,14,29,1.0,8,21,1,0,5.44
2966,74,65,5.25,0.5683401380112564,14,29,1.0,8,21,1,0,6.88
3247,81,65,5.083333333333333,0.7632563539266938,13,29,1.0,8,21,1,0,5.3
3287,82,65,5.333333333333333,0.8688154159672115,12,29,1.0,8,21,1,0,4.67
3690,92,65,5.083333333333333,0.7248919061765603,14,29,1.0,8,21,1,0,5.61
4770,119,65,5.416666666666667,0.5218693419389085,11,29,1.0,8,21,1,0,5.35
4851,121,65,4.916666666666667,0.5947550600905512,14,29,1.0,8,21,1,0,5.28
4885,122,65,5.083333333333333,0.8753117726247006,15,29,1.0,8,21,1,0,5.74
5212,130,65,5.5,0.6913133275817263,11,29,1.0,8,21,1,0,4.65
5250,131,65,5.666666666666667,1.0045553853345979,14,29,1.0,8,21,1,0,5.45
5408,135,65,5.083333333333333,0.5378053991699665,15,29,1.0,8,21,1,0,6.35
5489,137,65,5.083333333333333,0.841490077739005,15,29,1.0,8,21,1,0,6.06
5892,147,65,5.0,0.7199089266218651,15,29,1.0,8,21,1,0,5.5
6208,155,65,5.583333333333333,0.7521355605895361,13,29,1.0,8,21,1,0,6.8
6246,156,65,5.583333333333333,0.7124777989589185,10,29,1.0,8,21,1,0,5.35
6890,172,65,4.583333333333333,0.7111642982709797,12,29,1.0,8,21,1,0,6.04
6970,174,65,5.75,0.7495520205660257,12,29,1.0,8,21,1,0,5.91
7565,189,65,5.5,0.8801822255485354,12,29,1.0,8,21,1,0,5.47
127,3,68,5.0,0.6073586988724463,16,25,0.0,0,18,1,1,6.39
974,24,68,5.25,0.4132450872839641,16,25,0.0,0,18,1,1,7.8
1209,30,68,5.083333333333333,0.6878999833162319,18,25,0.0,0,18,1,1,7.85
1248,31,68,4.916666666666667,0.39062132419291323,17,25,0.0,0,18,1,1,6.72
1609,40,68,4.25,0.5048683760619831,15,25,0.0,0,18,1,1,6.8
2367,59,68,5.5,0.5383761044514412,15,25,0.0,0,18,1,1,6.84
2527,63,68,4.916666666666667,0.5501806878368329,13,25,0.0,0,18,1,1,6.97
3653,91,68,5.083333333333333,0.40007381857953433,18,25,0.0,0,18,1,1,7.78
3813,95,68,5.083333333333333,0.6079735077426361,17,25,0.0,0,18,1,1,7.54
4091,102,68,5.0,0.4074069779099195,16,25,0.0,0,18,1,1,7.86
